,Base Website,Scraped Page,formated_number
2896,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224435179
11229,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224435211
2944,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224435211
2933,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224435250
11202,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224435250
11294,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224435263
2927,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224435263
2982,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224435264
11263,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224435264
11230,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224435331
3024,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224435331
2936,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224435390
11305,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224435390
2934,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224435440
11198,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224435440
3003,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224435466
11251,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224435466
11281,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224435502
2974,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224435502
2986,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224435540
11196,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224435540
11290,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224435583
2900,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224435583
11278,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224435601
3001,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224435601
2988,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224435736
11261,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224435736
2993,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224435976
11270,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224435976
11223,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224435983
3013,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224435983
11268,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224436537
2981,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224436537
2901,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224436568
11209,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224436568
2976,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224436646
11324,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224436646
11293,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224436756
2908,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224436756
11227,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224436757
2919,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224436757
3037,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224436767
11225,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224436767
11299,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224436788
2953,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224436788
11253,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224436801
2909,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224436801
2945,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224436803
11243,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224436803
3025,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224436930
11267,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224436930
11247,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224437000
2949,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224437000
2923,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224437001
11288,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224437001
11218,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224438110
3032,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224438110
2999,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224438124
11199,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224438124
11262,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224438127
2925,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224438127
11286,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224438129
2961,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224438129
3010,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224438133
11234,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224438133
11221,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224438145
3023,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224438145
2938,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224438178
11258,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224438178
2902,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224438183
11266,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224438183
2914,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224438185
11248,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224438185
3005,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224438383
11275,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224438383
2932,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224438560
11280,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224438560
2911,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224438569
11334,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224438569
11315,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224438590
3002,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224438590
11302,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224438770
3029,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224438770
2921,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224438828
11284,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224438828
2966,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224438972
11320,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224438972
2918,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224439283
11332,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224439283
11206,https://www.fnmotol.cz/,https://www.fnmotol.cz/,+420224443567
2924,http://www.fnmotol.cz,http://www.fnmotol.cz,+420224443567
11046,https://www.statekvlckovice.cz,https://www.statekvlckovice.cz,+420224531521
15726,https://www.poradnaprozeny.eu/,https://www.poradnaprozeny.eu/,+420224930661
14970,https://www.poradnaprozeny.eu/plzen/,https://www.poradnaprozeny.eu/plzen/,+420224930661
15565,https://www.poradnaprozeny.eu/#utm_source=firmy.cz&utm_medium=ppd&utm_campaign=firmy.cz-12891669,https://www.poradnaprozeny.eu/#utm_source=firmy.cz&utm_medium=ppd&utm_campaign=firmy.cz-12891669,+420224930661
15025,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420224942152
15038,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420224965344
15041,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420224965345
487,http://www.adiktologie.cz/,http://www.adiktologie.cz/,+420224968269
486,http://www.adiktologie.cz/,http://www.adiktologie.cz/,+420224968270
16892,https://www.utocistecheb.cz,https://www.utocistecheb.cz,+420225565020
643,https://euc.cz,https://euc.cz,+420226200152
10371,https://www.detskapsychiatriesokolov.cz/,https://www.detskapsychiatriesokolov.cz/,+420226235605
8371,https://nemkv.cz,https://nemkv.cz,+420227290217
4146,http://www.fokus-mb.cz,http://www.fokus-mb.cz,+420227756800
13456,https://www.fokus-mb.cz,https://www.fokus-mb.cz,+420227756800
16523,https://www.psychologicka-ordinace-janovska.cz/,https://www.psychologicka-ordinace-janovska.cz/,+420229369762
9221,https://nrzp.cz/,https://nrzp.cz/,+420230234954
9223,https://nrzp.cz/,https://nrzp.cz/,+420230234955
9202,https://nrzp.cz/,https://nrzp.cz/,+420230234956
9230,https://nrzp.cz/,https://nrzp.cz/,+420230234957
617,https://euc.cz,https://euc.cz,+420232232111
15075,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420233321054
4034,http://www.oppp5.cz/,http://www.oppp5.cz/,+420233321054
16899,https://www.sos-vesnicky.cz,https://www.sos-vesnicky.cz,+420233335452
4023,http://www.oppp5.cz/,http://www.oppp5.cz/,+420233355459
8058,http://www.prevcentrum.cz,http://www.prevcentrum.cz,+420233355459
9498,http://www.vidacentrum.cz/,http://www.vidacentrum.cz/,+420233372668
8973,http://www.vidacr.cz/,http://www.vidacr.cz/,+420233372668
9569,http://www.vidacr.cz,http://www.vidacr.cz,+420233372668
4030,http://www.oppp5.cz/,http://www.oppp5.cz/,+420233544611
15067,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420233544611
14884,https://www.fokus-praha.cz,https://www.fokus-praha.cz,+420233553303
9615,https://fokus-praha.cz,https://fokus-praha.cz,+420233553303
2852,http://wittnerova.sweb.cz,http://wittnerova.sweb.cz,+420234694430
2594,http://www.dumtriprani.cz/,http://www.dumtriprani.cz/,+420235302698
15045,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420235516651
1390,http://www.ppp.opava.cz/,http://www.ppp.opava.cz/,+420239455230
15770,https://www.pppaspcvysocina.cz/,https://www.pppaspcvysocina.cz/,+420239568848
7895,http://www.ponton.cz,http://www.ponton.cz,+420240052520
6284,http://www.ponton.cz/,http://www.ponton.cz/,+420240052520
10374,https://www.openhousebruntal.cz,https://www.openhousebruntal.cz,+420240094686
381,http://www.openhousebruntal.cz/,http://www.openhousebruntal.cz/,+420240094686
8230,https://komunitnikostel.cz,https://komunitnikostel.cz,+420240297771
8315,https://jindrichuvhradec.charita.cz,https://jindrichuvhradec.charita.cz,+420241041057
15030,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420241083507
10969,https://www.bkb.cz/,https://www.bkb.cz/,+420241432466
233,http://www.bkb.cz,http://www.bkb.cz,+420241432466
4028,http://www.oppp5.cz/,http://www.oppp5.cz/,+420241480511
4299,http://www.ditekrize.cz/,http://www.ditekrize.cz/,+420241480511
13292,https://www.ditekrize.cz/,https://www.ditekrize.cz/,+420241480511
15013,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420241480511
4291,http://www.ditekrize.cz/,http://www.ditekrize.cz/,+420241484149
13302,https://www.ditekrize.cz/,https://www.ditekrize.cz/,+420241484149
4022,http://www.oppp5.cz/,http://www.oppp5.cz/,+420241484149
15049,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420241484149
15069,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420241731406
4037,http://www.oppp5.cz/,http://www.oppp5.cz/,+420241731406
2378,http://www.proximasociale.cz,http://www.proximasociale.cz,+420241770232
56,http://www.proximasociale.cz/,http://www.proximasociale.cz/,+420241770232
10345,https://www.proximasociale.cz,https://www.proximasociale.cz,+420241770232
14611,https://www.klinikaeset.cz/,https://www.klinikaeset.cz/,+420242485855
8065,http://www.prevcentrum.cz,http://www.prevcentrum.cz,+420242498334
8061,http://www.prevcentrum.cz,http://www.prevcentrum.cz,+420242498335
4033,http://www.oppp5.cz/,http://www.oppp5.cz/,+420242498335
8774,https://jihoceskaruze.cz,https://jihoceskaruze.cz,+420242526272
15058,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420244471805
15078,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420246024322
14562,https://www.jahoda.cz,https://www.jahoda.cz,+420246139504
5147,http://www.jahoda.cz/,http://www.jahoda.cz/,+420246139504
9214,https://nrzp.cz/,https://nrzp.cz/,+420248896031
5149,http://www.jahoda.cz/,http://www.jahoda.cz/,+420248926771
14578,https://www.jahoda.cz,https://www.jahoda.cz,+420248926771
9383,http://www.ulita.cz/,http://www.ulita.cz/,+420250048234
17098,https://www.ulita.cz,https://www.ulita.cz,+420250048234
10777,https://www.homeopatiecz.com/,https://www.homeopatiecz.com/,+420250124075
10772,https://www.homeopatiecz.com/,https://www.homeopatiecz.com/,+420250126375
17828,https://www.strediskokobylisy.cz,https://www.strediskokobylisy.cz,+420250175139
4549,http://www.motylek.org,http://www.motylek.org,+420250188388
1408,http://www.ppp.opava.cz/,http://www.ppp.opava.cz/,+420250268268
10806,https://www.homeopatiecz.com/,https://www.homeopatiecz.com/,+420250306252
1324,http://www.ppp.opava.cz/,http://www.ppp.opava.cz/,+420250306252
14557,https://www.jahoda.cz,https://www.jahoda.cz,+420250969359
5160,http://www.jahoda.cz/,http://www.jahoda.cz/,+420250969359
2728,http://www.armadaspasy.cz/,http://www.armadaspasy.cz/,+420251106424
2212,http://www.armadaspasy.cz,http://www.armadaspasy.cz,+420251106424
15016,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420251550192
15079,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420251553985
15076,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420251554763
15043,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420251555356
4036,http://www.oppp5.cz/,http://www.oppp5.cz/,+420251611803
4038,http://www.oppp5.cz/,http://www.oppp5.cz/,+420251613572
4026,http://www.oppp5.cz/,http://www.oppp5.cz/,+420251614735
9295,http://www.zonaklub.cz,http://www.zonaklub.cz,+420252342009
9779,https://www.czplk.cz,https://www.czplk.cz,+420252627282
1291,http://www.ppp.opava.cz/,http://www.ppp.opava.cz/,+420255480246
658,https://euc.cz,https://euc.cz,+420257288635
10982,https://www.bkb.cz/,https://www.bkb.cz/,+420257317100
213,http://www.bkb.cz,http://www.bkb.cz,+420257317100
230,http://www.bkb.cz,http://www.bkb.cz,+420257317110
10966,https://www.bkb.cz/,https://www.bkb.cz/,+420257317110
15035,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420257325896
4024,http://www.oppp5.cz/,http://www.oppp5.cz/,+420257711387
17390,https://www.zvole.info,https://www.zvole.info,+420257760337
1017,http://www.ppp.opava.cz/,http://www.ppp.opava.cz/,+420258276276
1100,http://www.ppp.opava.cz/,http://www.ppp.opava.cz/,+420258306267
7763,http://www.pomocvnouziops.cz/,http://www.pomocvnouziops.cz/,+420260006337
15575,https://www.od5k10.cz,https://www.od5k10.cz,+420260044580
5353,http://www.profem.cz/,http://www.profem.cz/,+420260198160
4543,http://www.motylek.org,http://www.motylek.org,+420262427178
11879,https://www.opplzen.cz/,https://www.opplzen.cz/,+420262996434
10580,https://www.renadi.cz,https://www.renadi.cz,+420265151387
4337,http://www.nadeje.cz/,http://www.nadeje.cz/,+420265522152
3827,http://www.nadeje.cz,http://www.nadeje.cz,+420265522152
15050,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420266010262
15014,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420266010302
15037,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420266082385
15010,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420266316231
571,https://euc.cz,https://euc.cz,+420267910121
5317,http://www.ppppraha.cz/,http://www.ppppraha.cz/,+420267997011
5322,http://www.ppppraha.cz/,http://www.ppppraha.cz/,+420267997018
5321,http://www.ppppraha.cz/,http://www.ppppraha.cz/,+420267997020
5323,http://www.ppppraha.cz/,http://www.ppppraha.cz/,+420267997021
5320,http://www.ppppraha.cz/,http://www.ppppraha.cz/,+420267997022
5318,http://www.ppppraha.cz/,http://www.ppppraha.cz/,+420267997027
5325,http://www.ppppraha.cz/,http://www.ppppraha.cz/,+420267997031
5319,http://www.ppppraha.cz/,http://www.ppppraha.cz/,+420267997032
5324,http://www.ppppraha.cz/,http://www.ppppraha.cz/,+420267997052
15063,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420270005566
2860,http://apsycholog.cz/,http://apsycholog.cz/,+420270131278
9376,http://www.ulita.cz/,http://www.ulita.cz/,+420271774726
17099,https://www.ulita.cz,https://www.ulita.cz,+420271774726
17104,https://www.ulita.cz,https://www.ulita.cz,+420271776167
9378,http://www.ulita.cz/,http://www.ulita.cz/,+420271776167
591,https://euc.cz,https://euc.cz,+420271913307
150,http://www.psychotera.cz,http://www.psychotera.cz,+420272653768
2522,http://www.csspraha.cz/,http://www.csspraha.cz/,+420272657058
10531,https://www.csspraha.cz,https://www.csspraha.cz,+420272657058
581,https://euc.cz,https://euc.cz,+420272681337
13268,https://www.monada.cz,https://www.monada.cz/kontakt,+420272918283
14613,https://www.klinikaeset.cz/,https://www.klinikaeset.cz/,+420272937499
13265,https://www.monada.cz,https://www.monada.cz/o-nas,+420272940401
14614,https://www.klinikaeset.cz/,https://www.klinikaeset.cz/,+420272940879
14615,https://www.klinikaeset.cz/,https://www.klinikaeset.cz/,+420272940880
13266,https://www.monada.cz,https://www.monada.cz/kontakt,+420272941280
651,https://euc.cz,https://euc.cz,+420274770188
15036,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420274772945
4029,http://www.oppp5.cz/,http://www.oppp5.cz/,+420274772945
15019,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420274776437
148,http://www.psychotera.cz,http://www.psychotera.cz,+420274816491
13280,https://www.hranice.charita.cz,https://www.hranice.charita.cz,+420276448390
10331,https://www.proximasociale.cz,https://www.proximasociale.cz,+420277007280
2376,http://www.proximasociale.cz,http://www.proximasociale.cz,+420277007280
54,http://www.proximasociale.cz/,http://www.proximasociale.cz/,+420277007280
4284,http://www.kpppb.cz,http://www.kpppb.cz,+420280064071
252,http://www.psychicus.cz,http://www.psychicus.cz,+420280274189
652,https://euc.cz,https://euc.cz,+420281019258
15022,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420281863620
5730,http://www.pppstredoceska.cz/,http://www.pppstredoceska.cz/,+420281867331
2542,http://www.csspraha.cz/,http://www.csspraha.cz/,+420281911883
10534,https://www.csspraha.cz,https://www.csspraha.cz,+420281911883
10530,https://www.csspraha.cz,https://www.csspraha.cz,+420281914376
2525,http://www.csspraha.cz/,http://www.csspraha.cz/,+420281914376
15080,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420283024125
17816,https://www.strediskokobylisy.cz,https://www.strediskokobylisy.cz,+420283029111
17812,https://www.strediskokobylisy.cz,https://www.strediskokobylisy.cz,+420283029141
17815,https://www.strediskokobylisy.cz,https://www.strediskokobylisy.cz,+420283029311
11162,https://www.nudz.cz,https://www.nudz.cz,+420283088110
11164,https://www.nudz.cz,https://www.nudz.cz,+420283088111
11171,https://www.nudz.cz,https://www.nudz.cz,+420283088224
11173,https://www.nudz.cz,https://www.nudz.cz,+420283088244
11167,https://www.nudz.cz,https://www.nudz.cz,+420283088308
11158,https://www.nudz.cz,https://www.nudz.cz,+420283088342
11168,https://www.nudz.cz,https://www.nudz.cz,+420283088345
11159,https://www.nudz.cz,https://www.nudz.cz,+420283088347
11163,https://www.nudz.cz,https://www.nudz.cz,+420283088348
11161,https://www.nudz.cz,https://www.nudz.cz,+420283088405
11160,https://www.nudz.cz,https://www.nudz.cz,+420283088409
11166,https://www.nudz.cz,https://www.nudz.cz,+420283088410
16521,https://www.psychologicka-ordinace-janovska.cz/,https://www.psychologicka-ordinace-janovska.cz/,+420283880316
15020,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420283881332
15026,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420284016110
